Geoid,Tract,Year,type,County,CRA Eligible
6081509202,5092.02,2016,mid,Santa Clara County,not eligible
6081509302,5093.02,2016,high,Santa Clara County,not eligible
6081509303,5093.03,2016,mod,Santa Clara County,eligible
6081509304,5093.04,2016,mod,Santa Clara County,eligible
6081509401,5094.01,2016,mid,Santa Clara County,not eligible
6081509403,5094.03,2016,mod,Santa Clara County,eligible
6081509404,5094.04,2016,mid,Santa Clara County,not eligible
6081509500,5095.0,2016,mod,Santa Clara County,eligible
6081509600,5096.0,2016,high,Santa Clara County,not eligible
6081509700,5097.0,2016,mid,Santa Clara County,not eligible
6081509801,5098.01,2016,high,Santa Clara County,not eligible
6081509802,5098.02,2016,high,Santa Clara County,not eligible
6081509901,5099.01,2016,high,Santa Clara County,not eligible
6081509902,5099.02,2016,high,Santa Clara County,not eligible
6081510001,5100.01,2016,high,Santa Clara County,not eligible
6081510002,5100.02,2016,high,Santa Clara County,not eligible
6081510100,5101.0,2016,high,Santa Clara County,not eligible
6081510200,5102.0,2016,high,Santa Clara County,not eligible
6081510300,5103.0,2016,high,Santa Clara County,not eligible
6081510400,5104.0,2016,high,Santa Clara County,not eligible
6081510500,5105.0,2016,high,Santa Clara County,not eligible
6081510600,5106.0,2016,mid,Santa Clara County,not eligible
6081510700,5107.0,2016,high,Santa Clara County,not eligible
6081510801,5108.01,2016,high,Santa Clara County,not eligible
6081510802,5108.02,2016,high,Santa Clara County,not eligible
6081510803,5108.03,2016,high,Santa Clara County,not eligible
6081510900,5109.0,2016,high,Santa Clara County,not eligible
6081511000,5110.0,2016,high,Santa Clara County,not eligible
6081511100,5111.0,2016,high,Santa Clara County,not eligible
6081511200,5112.0,2016,high,Santa Clara County,not eligible
6081511301,5113.01,2016,high,Santa Clara County,not eligible
6081511302,5113.02,2016,high,Santa Clara County,not eligible
6081511400,5114.0,2016,high,Santa Clara County,not eligible
6081511500,5115.0,2016,high,Santa Clara County,not eligible
6081511701,5117.01,2016,high,Santa Clara County,not eligible
6081511702,5117.02,2016,high,Santa Clara County,not eligible
6081511704,5117.04,2016,high,Santa Clara County,not eligible
6081511705,5117.05,2016,high,Santa Clara County,not eligible
6081511707,5117.07,2016,high,Santa Clara County,not eligible
6081511800,5118.0,2016,high,Santa Clara County,not eligible
6081511905,5119.05,2016,high,Santa Clara County,not eligible
6081511907,5119.07,2016,high,Santa Clara County,not eligible
6081511909,5119.09,2016,high,Santa Clara County,not eligible
6081511910,5119.1,2016,high,Santa Clara County,not eligible
6081511910,5119.11,2016,mid,Santa Clara County,not eligible
6081511912,5119.12,2016,high,Santa Clara County,not eligible
6081511913,5119.13,2016,high,Santa Clara County,not eligible
6081511914,5119.14,2016,high,Santa Clara County,not eligible
6081511914,5119.15,2016,low,Santa Clara County,eligible
6081511916,5119.16,2016,high,Santa Clara County,not eligible
6081512001,5120.01,2016,high,Santa Clara County,not eligible
6081512005,5120.05,2016,mid,Santa Clara County,not eligible
6081512017,5120.17,2016,mod,Santa Clara County,eligible
6081512018,5120.19,2016,mid,Santa Clara County,not eligible
6081512020,5120.2,2016,mod,Santa Clara County,eligible
6081512021,5120.21,2016,mid,Santa Clara County,not eligible
6081512022,5120.22,2016,mod,Santa Clara County,eligible
6081512022,5120.23,2016,mod,Santa Clara County,eligible
6081512024,5120.24,2016,mod,Santa Clara County,eligible
6081512025,5120.25,2016,mid,Santa Clara County,not eligible
6081512026,5120.26,2016,mid,Santa Clara County,not eligible
6081512027,5120.27,2016,mod,Santa Clara County,eligible
6081512029,5120.29,2016,mid,Santa Clara County,not eligible
6081512030,5120.3,2016,high,Santa Clara County,not eligible
6081512031,5120.31,2016,mid,Santa Clara County,not eligible
6081512032,5120.32,2016,high,Santa Clara County,not eligible
6081512033,5120.33,2016,mid,Santa Clara County,not eligible
6081512034,5120.34,2016,mid,Santa Clara County,not eligible
6081512035,5120.35,2016,high,Santa Clara County,not eligible
6081512035,5120.36,2016,high,Santa Clara County,not eligible
6081512037,5120.37,2016,mid,Santa Clara County,not eligible
6081512038,5120.38,2016,mid,Santa Clara County,not eligible
6081512039,5120.39,2016,mid,Santa Clara County,not eligible
6081512042,5120.42,2016,mid,Santa Clara County,not eligible
6081512043,5120.43,2016,low,Santa Clara County,eligible
6081512045,5120.45,2016,mid,Santa Clara County,not eligible
6081512047,5120.47,2016,mid,Santa Clara County,not eligible
6081512052,5120.52,2016,mid,Santa Clara County,not eligible
6081512053,5120.53,2016,mod,Santa Clara County,eligible
6081512100,5121.0,2016,mid,Santa Clara County,not eligible
6081512200,5122.0,2016,high,Santa Clara County,not eligible
6081512305,5123.05,2016,high,Santa Clara County,not eligible
6081512307,5123.07,2016,mid,Santa Clara County,not eligible
6081512308,5123.08,2016,high,Santa Clara County,not eligible
6081512309,5123.09,2016,high,Santa Clara County,not eligible
6081512310,5123.1,2016,mod,Santa Clara County,eligible
6081512310,5123.11,2016,mid,Santa Clara County,not eligible
6081512312,5123.12,2016,high,Santa Clara County,not eligible
6081512313,5123.13,2016,mid,Santa Clara County,not eligible
6081512314,5123.14,2016,mod,Santa Clara County,eligible
6081512401,5124.01,2016,mid,Santa Clara County,not eligible
6081512402,5124.02,2016,high,Santa Clara County,not eligible
6081512503,5125.03,2016,high,Santa Clara County,not eligible
6081512505,5125.05,2016,mod,Santa Clara County,eligible
6081512506,5125.06,2016,mod,Santa Clara County,eligible
6081512508,5125.08,2016,mod,Santa Clara County,eligible
6081512509,5125.09,2016,mid,Santa Clara County,not eligible
6081512510,5125.1,2016,mid,Santa Clara County,not eligible
6081512602,5126.02,2016,mod,Santa Clara County,eligible
6081512603,5126.03,2016,low,Santa Clara County,eligible
6081512604,5126.04,2016,low,Santa Clara County,eligible
6081513000,5130.0,2016,mod,Santa Clara County,eligible
6081513500,5135.0,2016,high,Santa Clara County,not eligible
6081500100,5001.0,2011,mod,Santa Clara County,eligible
6081500200,5002.0,2011,mod,Santa Clara County,eligible
6081500300,5003.0,2011,mod,Santa Clara County,eligible
6081500400,5004.0,2011,mid,Santa Clara County,not eligible
6081500500,5005.0,2011,mid,Santa Clara County,not eligible
6081500600,5006.0,2011,mid,Santa Clara County,not eligible
6081500800,5008.0,2011,mod,Santa Clara County,eligible
6081500901,5009.01,2011,mod,Santa Clara County,eligible
6081500902,5009.02,2011,low,Santa Clara County,eligible
6081501000,5010.0,2011,low,Santa Clara County,eligible
6081501100,5011.0,2011,mod,Santa Clara County,eligible
6081501200,5012.0,2011,mod,Santa Clara County,eligible
6081501300,5013.0,2011,mid,Santa Clara County,not eligible
6081501400,5014.0,2011,mod,Santa Clara County,eligible
6081501501,5015.01,2011,mod,Santa Clara County,eligible
6081501502,5015.02,2011,mod,Santa Clara County,eligible
6081501600,5016.0,2011,low,Santa Clara County,eligible
6081501700,5017.0,2011,low,Santa Clara County,eligible
6081501800,5018.0,2011,mod,Santa Clara County,eligible
6081501900,5019.0,2011,low,Santa Clara County,eligible
6081502001,5020.01,2011,mod,Santa Clara County,eligible
6081502002,5020.02,2011,low,Santa Clara County,eligible
6081502101,5021.01,2011,mid,Santa Clara County,not eligible
6081502102,5021.02,2011,mod,Santa Clara County,eligible
6081502201,5022.01,2011,mod,Santa Clara County,eligible
6081502202,5022.02,2011,mid,Santa Clara County,not eligible
6081502300,5023.0,2011,mid,Santa Clara County,not eligible
6081502400,5024.0,2011,mid,Santa Clara County,not eligible
6081502500,5025.0,2011,high,Santa Clara County,not eligible
6081502601,5026.01,2011,high,Santa Clara County,not eligible
6081502602,5026.02,2011,mid,Santa Clara County,not eligible
6081502701,5027.01,2011,mid,Santa Clara County,not eligible
6081502702,5027.02,2011,mid,Santa Clara County,not eligible
6081502800,5028.0,2011,mid,Santa Clara County,not eligible
6081502901,5029.01,2011,mid,Santa Clara County,not eligible
6081502902,5029.02,2011,mid,Santa Clara County,not eligible
6081502903,5029.03,2011,mid,Santa Clara County,not eligible
6081502906,5029.06,2011,mid,Santa Clara County,not eligible
6081502907,5029.07,2011,mid,Santa Clara County,not eligible
6081502908,5029.08,2011,mid,Santa Clara County,not eligible
6081502909,5029.09,2011,mid,Santa Clara County,not eligible
6081502910,5029.1,2011,mid,Santa Clara County,not eligible
6081503001,5030.01,2011,mid,Santa Clara County,not eligible
6081503002,5030.02,2011,mid,Santa Clara County,not eligible
6081503003,5030.03,2011,mid,Santa Clara County,not eligible
6081503103,5031.03,2011,mod,Santa Clara County,eligible
6081503105,5031.05,2011,low,Santa Clara County,eligible
6081503106,5031.06,2011,mod,Santa Clara County,eligible
6081503108,5031.08,2011,mod,Santa Clara County,eligible
6081503110,5031.1,2011,low,Santa Clara County,eligible
6081503110,5031.11,2011,mod,Santa Clara County,eligible
6081503112,5031.12,2011,mod,Santa Clara County,eligible
6081503113,5031.13,2011,mod,Santa Clara County,eligible
6081503114,5031.15,2011,mod,Santa Clara County,eligible
6081503116,5031.16,2011,mid,Santa Clara County,not eligible
6081503204,5032.04,2011,mod,Santa Clara County,eligible
6081503207,5032.07,2011,mid,Santa Clara County,not eligible
6081503208,5032.08,2011,mid,Santa Clara County,not eligible
6081503210,5032.1,2011,mod,Santa Clara County,eligible
6081503210,5032.11,2011,mid,Santa Clara County,not eligible
6081503212,5032.12,2011,mid,Santa Clara County,not eligible
6081503213,5032.13,2011,mod,Santa Clara County,eligible
6081503214,5032.14,2011,mod,Santa Clara County,eligible
6081503217,5032.17,2011,mod,Santa Clara County,eligible
6081503218,5032.18,2011,mod,Santa Clara County,eligible
6081503304,5033.04,2011,mod,Santa Clara County,eligible
6081503305,5033.05,2011,mid,Santa Clara County,not eligible
6081503306,5033.06,2011,mod,Santa Clara County,eligible
6081503312,5033.12,2011,high,Santa Clara County,not eligible
6081503313,5033.13,2011,high,Santa Clara County,not eligible
6081503314,5033.15,2011,mid,Santa Clara County,not eligible
6081503317,5033.17,2011,mid,Santa Clara County,not eligible
6081503318,5033.19,2011,high,Santa Clara County,not eligible
6081503320,5033.2,2011,high,Santa Clara County,not eligible
6081503321,5033.21,2011,high,Santa Clara County,not eligible
6081503322,5033.22,2011,mid,Santa Clara County,not eligible
6081503322,5033.23,2011,mid,Santa Clara County,not eligible
6081503324,5033.24,2011,mid,Santa Clara County,not eligible
6081503325,5033.25,2011,mid,Santa Clara County,not eligible
6081503326,5033.26,2011,high,Santa Clara County,not eligible
6081503327,5033.27,2011,mid,Santa Clara County,not eligible
6081503328,5033.28,2011,high,Santa Clara County,not eligible
6081503401,5034.01,2011,mod,Santa Clara County,eligible
6081503402,5034.02,2011,mod,Santa Clara County,eligible
6081503504,5035.04,2011,mod,Santa Clara County,eligible
6081503506,5035.06,2011,mod,Santa Clara County,eligible
6081503507,5035.07,2011,mid,Santa Clara County,not eligible
6081503508,5035.08,2011,mid,Santa Clara County,not eligible
6081503509,5035.09,2011,mid,Santa Clara County,not eligible
6081503510,5035.1,2011,mod,Santa Clara County,eligible
6081503510,5035.11,2011,mid,Santa Clara County,not eligible
6081503601,5036.01,2011,low,Santa Clara County,eligible
6081503602,5036.02,2011,mod,Santa Clara County,eligible
6081503702,5037.02,2011,mod,Santa Clara County,eligible
6081503703,5037.03,2011,mod,Santa Clara County,eligible
6081503706,5037.06,2011,low,Santa Clara County,eligible
6081503707,5037.07,2011,mod,Santa Clara County,eligible
6081503708,5037.08,2011,mod,Santa Clara County,eligible
6081503709,5037.09,2011,low,Santa Clara County,eligible
6081503802,5038.02,2011,mid,Santa Clara County,not eligible
6081503803,5038.03,2011,mid,Santa Clara County,not eligible
6081503804,5038.04,2011,mid,Santa Clara County,not eligible
6081503900,5039.0,2011,mod,Santa Clara County,eligible
6081504001,5040.01,2011,mod,Santa Clara County,eligible
6081504002,5040.02,2011,mod,Santa Clara County,eligible
6081504101,5041.01,2011,mod,Santa Clara County,eligible
6081504102,5041.02,2011,mod,Santa Clara County,eligible
6081504201,5042.01,2011,mid,Santa Clara County,not eligible
6081504202,5042.02,2011,high,Santa Clara County,not eligible
6081504307,5043.07,2011,mid,Santa Clara County,not eligible
6081504308,5043.08,2011,mid,Santa Clara County,not eligible
6081504310,5043.1,2011,mid,Santa Clara County,not eligible
6081504310,5043.11,2011,high,Santa Clara County,not eligible
6081504314,5043.14,2011,mid,Santa Clara County,not eligible
6081504314,5043.15,2011,mid,Santa Clara County,not eligible
6081504316,5043.16,2011,mid,Santa Clara County,not eligible
6081504317,5043.17,2011,mid,Santa Clara County,not eligible
6081504318,5043.18,2011,mod,Santa Clara County,eligible
6081504318,5043.19,2011,high,Santa Clara County,not eligible
6081504320,5043.2,2011,high,Santa Clara County,not eligible
6081504321,5043.21,2011,mid,Santa Clara County,not eligible
6081504410,5044.1,2011,mid,Santa Clara County,not eligible
6081504410,5044.11,2011,mid,Santa Clara County,not eligible
6081504412,5044.12,2011,mid,Santa Clara County,not eligible
6081504413,5044.13,2011,high,Santa Clara County,not eligible
6081504414,5044.14,2011,high,Santa Clara County,not eligible
6081504414,5044.15,2011,high,Santa Clara County,not eligible
6081504416,5044.16,2011,mid,Santa Clara County,not eligible
6081504417,5044.17,2011,mid,Santa Clara County,not eligible
6081504418,5044.18,2011,mod,Santa Clara County,eligible
6081504420,5044.2,2011,high,Santa Clara County,not eligible
6081504421,5044.21,2011,high,Santa Clara County,not eligible
6081504422,5044.22,2011,mid,Santa Clara County,not eligible
6081504504,5045.04,2011,mod,Santa Clara County,eligible
6081504505,5045.05,2011,mid,Santa Clara County,not eligible
6081504506,5045.06,2011,mid,Santa Clara County,not eligible
6081504507,5045.07,2011,mid,Santa Clara County,not eligible
6081504601,5046.01,2011,mod,Santa Clara County,eligible
6081504602,5046.02,2011,mod,Santa Clara County,eligible
6081504802,5048.02,2011,mid,Santa Clara County,not eligible
6081504803,5048.03,2011,mid,Santa Clara County,not eligible
6081504805,5048.05,2011,mid,Santa Clara County,not eligible
6081504806,5048.06,2011,mid,Santa Clara County,not eligible
6081504901,5049.01,2011,mid,Santa Clara County,not eligible
6081505001,5050.01,2011,high,Santa Clara County,not eligible
6081505005,5050.05,2011,mid,Santa Clara County,not eligible
6081505006,5050.06,2011,high,Santa Clara County,not eligible
6081505007,5050.07,2011,mid,Santa Clara County,not eligible
6081505100,5051.0,2011,mid,Santa Clara County,not eligible
6081505202,5052.02,2011,mod,Santa Clara County,eligible
6081505203,5052.03,2011,mid,Santa Clara County,not eligible
6081505301,5053.01,2011,mod,Santa Clara County,eligible
6081505302,5053.02,2011,mid,Santa Clara County,not eligible
6081505303,5053.03,2011,mod,Santa Clara County,eligible
6081505304,5053.04,2011,mid,Santa Clara County,not eligible
6081505305,5053.05,2011,mid,Santa Clara County,not eligible
6081505401,5054.01,2011,mid,Santa Clara County,not eligible
6081505402,5054.02,2011,mid,Santa Clara County,not eligible
6081505403,5054.03,2011,mid,Santa Clara County,not eligible
6081505500,5055.0,2011,mid,Santa Clara County,not eligible
6081505600,5056.0,2011,mod,Santa Clara County,eligible
6081505700,5057.0,2011,mod,Santa Clara County,eligible
6081505800,5058.0,2011,mid,Santa Clara County,not eligible
6081505900,5059.0,2011,mid,Santa Clara County,not eligible
6081506000,5060.0,2011,mid,Santa Clara County,not eligible
6081506101,5061.01,2011,mid,Santa Clara County,not eligible
6081506102,5061.02,2011,mid,Santa Clara County,not eligible
6081506103,5061.03,2011,mid,Santa Clara County,not eligible
6081506202,5062.02,2011,mid,Santa Clara County,not eligible
6081506203,5062.03,2011,mid,Santa Clara County,not eligible
6081506204,5062.04,2011,mid,Santa Clara County,not eligible
6081506301,5063.01,2011,mid,Santa Clara County,not eligible
6081506302,5063.02,2011,mid,Santa Clara County,not eligible
6081506304,5063.04,2011,mid,Santa Clara County,not eligible
